X,Y,distancia_sitios_nuevos,presencia_sitio_nuevo,distancia_mincul,altitud,pendiente,dist_river_m,dist_river_norm,p_norm,h_norm,W_river,W_corridor
342825.0,8565625.0,1879.1620472966133,0,5471.85983007606,378.0,14.187087,2498.6147399382776,0.5708741409326664,0.2187481950339327,0.18494835218888334,0.4291258590673336,0.33525535195396855
342825.0,8565875.0,1629.8006013006625,0,5711.06382384228,334.0,15.578738,2622.5815321855753,0.5991976301441705,0.24020581662793347,0.1633054599114608,0.4008023698558295,0.30452730929819893
342825.0,8566125.0,1380.6701271484076,0,5951.155350013979,333.0,17.148108,2654.961349776508,0.6065956550311721,0.26440365617317646,0.16281357599606486,0.3934043449688279,0.28938679780465626
342825.0,8566375.0,1131.9231422671771,0,6192.031169172196,363.0,14.59691,2710.1117402523014,0.6191962189510263,0.22506718367010525,0.17757009345794383,0.3808037810489737,0.2950973465173538
342825.0,8566625.0,883.8834764831844,0,6433.603189504308,350.0,9.352981,2786.68109415118,0.6366905110091803,0.14421196627162905,0.1711756025577963,0.3633094889908197,0.31091591321831286
342825.0,8566875.0,637.3774391990981,0,6675.795832707888,321.0,14.516029,2882.963301248539,0.6586887252449874,0.22382009378036682,0.15691096901131327,0.34131127475501255,0.2649189532310491
342825.0,8567125.0,395.2847075210474,0,6899.003551238396,347.0,18.395275,2997.059103887031,0.6847569260633374,0.28363350442573776,0.16969995081160838,0.3152430739366626,0.22582957613006505
342825.0,8567375.0,176.7766952966369,0,7121.885284108415,357.0,3.8097708,3127.019211331839,0.7144497464905689,0.05874218477640842,0.17461878996556804,0.2855502535094311,0.2687764077548298
342825.0,8567625.0,176.7766952966369,0,7346.512778182585,316.0,4.970758,3270.953228629944,0.7473352758505512,0.07664324187555073,0.15445154943433342,0.25266472414944885,0.23329968058304335
342825.0,8567875.0,395.2847075210474,0,7572.730683181596,315.0,11.857565,3427.1009468253064,0.783011347898013,0.18282970572095134,0.15395966551893747,0.21698865210198703,0.17731668069339485
342825.0,8568125.0,637.3774391990981,0,7800.40063073686,296.0,9.083807,3578.145480326771,0.817521462562843,0.14006161978752954,0.1446138711264141,0.18247853743715703,0.15692029790724948
342825.0,8568375.0,883.8834764831844,0,8029.399105786186,269.0,6.4501977,3486.6669372053957,0.7966207722875497,0.09945446196862148,0.131333005410723,0.20337922771245032,0.1831522560447148
342825.0,8568625.0,1131.9231422671771,0,8259.615608489295,279.0,10.235647,3411.0947778711184,0.779354315676133,0.1578216378213856,0.13625184456468267,0.220645684323867,0.18582302104565387
342825.0,8568875.0,1380.6701271484076,0,8490.951065693407,293.0,8.320585,3352.504859987226,0.765967900838707,0.12829363423065038,0.1431382193802262,0.23403209916129297,0.20400727063326274
342825.0,8569125.0,1629.8006013006625,0,8723.31645648603,286.0,7.0121818,3295.0309368882854,0.7528364644973659,0.10811959579861555,0.13969503197245445,0.24716353550263415,0.2204403139479326
